UP_Gorakhpur,UP_Maharajganj
MH_Beed,MH_Latur
MP_Singrauli,UP_Mirzapur
TN_Chennai,TN_Thiruvallur
AP_Srikakulam,OR_Rayagada
UP_Amethi,UP_Ayodhya
HR_Mahendragarh,RJ_Jaipur
GJ_Narmada,GJ_Surat
HP_Kangra,HP_Mandi
HP_Sirmaur,HR_Panchkula
RJ_Bhilwara,RJ_Rajsamand
OR_Angul,OR_Sundargarh
UP_Etawah,UP_Jalaun
HR_Jhajjar,HR_Rewari
UP_Budaun,UP_Shahjahanpur
BR_Kaimur,UP_Chandauli
GJ_Aravalli,RJ_Dungarpur
TR_Dhalai,TR_Khowai
MP_Chhatarpur,MP_Tikamgarh
HR_Mahendragarh,RJ_Jhunjhunu
KL_Malappuram,KL_Wayanad
TN_Chennai,TN_Kancheepuram
DL_Delhi,HR_Gurugram
UP_Ayodhya,UP_Gonda
AP_Chittoor,TN_Thiruvallur
BR_Patna,BR_Vaishali
BR_Bhagalpur,BR_Munger
GJ_Morbi,GJ_Rajkot
GJ_Kheda,GJ_Panchmahal
JK_Anantnag,LA_Kargil
RJ_Pali,RJ_Sirohi
HP_Hamirpur,HP_Kangra
MZ_Aizawl,MZ_Mamit
UP_Pratapgarh,UP_Prayagraj
UP_Aligarh,UP_Mathura
UP_Barabanki,UP_Gonda
WB_Malda,WB_Murshidabad
OR_Balangir,OR_Boudh
MP_Jabalpur,MP_Seoni
MP_Dindori,MP_Jabalpur
GJ_Narmada,GJ_Vadodara
MP_Bhind,MP_Datia
OR_Bargarh,OR_Subarnapur
CT_Bastar,OR_Koraput
GJ_Jamnagar,GJ_Rajkot
HP_Chamba,PB_Pathankot
MH_Raigad,MH_Thane
TN_Tirunelveli,TN_Virudhunagar
MP_Balaghat,MP_Seoni
KL_Kozhikode,KL_Malappuram
MH_Akola,MH_Washim
RJ_Churu,RJ_Sikar
MP_Gwalior,MP_Shivpuri
CT_Dhamtari,CT_Gariaband
MH_Sangli,MH_Satara
PB_Barnala,PB_Ludhiana
GJ_Kutch,GJ_Morbi
GJ_Jamnagar,GJ_Porbandar
NL_Kohima,NL_Peren
HP_Bilaspur,HP_Solan
MH_Chandrapur,MH_Wardha
HP_Bilaspur,PB_Rupnagar
OR_Balangir,OR_Subarnapur
AP_Anantapur,KA_Tumakuru
JH_Hazaribagh,JH_Ranchi
HR_Jind,HR_Rohtak
JK_Bandipora,JK_Ganderbal
BR_Rohtas,JH_Garhwa
CT_Balrampur,CT_Surajpur
MP_Neemuch,RJ_Chittorgarh
TN_Nagapattinam,TN_Thanjavur
BR_Jamui,JH_Giridih
UP_Banda,UP_Chitrakoot
UP_Fatehpur,UP_Hamirpur
BR_Bhojpur,BR_Patna
JH_Ramgarh,WB_Purulia
UP_Etawah,UP_Kannauj
KA_Kodagu,KA_Mysuru
JH_Ranchi,WB_Purulia
MH_Ahmednagar,MH_Aurangabad
CT_Kabeerdham,CT_Rajnandgaon
CT_Gariaband,OR_Kalahandi
AP_Srikakulam,OR_Gajapati
GJ_Navsari,GJ_Surat
JK_Kishtwar,LA_Kargil
TN_Madurai,TN_Sivaganga
BR_Begusarai,BR_Khagaria
JK_Doda,JK_Kathua
MH_Kolhapur,MH_Sangli
UP_Baghpat,UP_Muzaffarnagar
MZ_Aizawl,MZ_Serchhip
TN_Sivaganga,TN_Virudhunagar
BR_Muzaffarpur,BR_Sitamarhi
KA_Belagavi,MH_Sindhudurg
MP_Bhopal,MP_Vidisha
BR_Banka,JH_Godda
HP_Una,PB_Rupnagar
RJ_Ajmer,RJ_Nagaur
UP_Farrukhabad,UP_Mainpuri
JK_Jammu,JK_Samba
JK_Doda,JK_Udhampur
CT_Bijapur,MH_Gadchiroli
MH_Ratnagiri,MH_Satara
RJ_Bharatpur,UP_Agra
KA_Chamarajanagara,TN_Erode
UP_Budaun,UP_Sambhal
MH_Jalgaon,MP_Burhanpur
KA_Chamarajanagara,KA_Mandya
MH_Hingoli,MH_Nanded
AR_Changlang,AR_Lohit
MP_Guna,MP_Vidisha
MP_Barwani,MP_Khargone
CT_Kabeerdham,MP_Mandla
AP_Srikakulam,OR_Ganjam
UP_Kannauj,UP_Mainpuri
UP_Ghaziabad,UP_Meerut
GJ_Bharuch,GJ_Surat
JH_Gumla,JH_Lohardaga
HR_Panipat,UP_Shamli
GJ_Amreli,GJ_Botad
CT_Balod,CT_Durg
HR_Rewari,RJ_Alwar
GJ_Gandhinagar,GJ_Mehsana
MP_Sagar,UP_Lalitpur
KA_Bagalkote,KA_Raichur
JK_Budgam,JK_Pulwama
CT_Mahasamund,OR_Bargarh
RJ_Jaipur,RJ_Nagaur
JK_Anantnag,JK_Kulgam
MH_Kolhapur,MH_Ratnagiri
MH_Bhandara,MH_Chandrapur
HP_Kinnaur,UT_Uttarkashi
MP_Jhabua,RJ_Banswara
MH_Amravati,MH_Buldhana
KA_Bagalkote,KA_Belagavi
UP_Chandauli,UP_Ghazipur
AP_Visakhapatnam,AP_Vizianagaram
CT_Koriya,MP_Shahdol
HR_Sonipat,UP_Baghpat
HR_Nuh,HR_Palwal
CT_Gariaband,OR_Nabarangapur
HP_Sirmaur,UT_Dehradun
JH_Sahibganj,WB_Malda
MP_Datia,MP_Gwalior
OR_Gajapati,OR_Rayagada
GJ_Banaskantha,GJ_Mehsana
CT_Jashpur,CT_Raigarh
OR_Gajapati,OR_Kandhamal
UP_Etah,UP_Kasganj
PB_Barnala,PB_Sangrur
WB_Darjeeling,WB_Jalpaiguri
NL_Dimapur,NL_Peren
KA_Ballari,KA_Chitradurga
MP_Bhind,MP_Morena
JK_Rajouri,JK_Reasi
GJ_Gandhinagar,GJ_Sabarkantha
TN_Kancheepuram,TN_Viluppuram
JH_Pakur,WB_Birbhum
UP_Bahraich,UP_Gonda
KA_Ramanagara,TN_Krishnagiri
MP_Morena,RJ_Dholpur
UP_Barabanki,UP_Sitapur
MP_Chhatarpur,MP_Sagar
UP_Jalaun,UP_Jhansi
RJ_Dungarpur,RJ_Pratapgarh
KA_Kodagu,KL_Wayanad
HR_Karnal,UP_Saharanpur
KA_Kodagu,KL_Kannur
HR_Karnal,HR_Kurukshetra
OR_Bargarh,OR_Jharsuguda
OR_Bhadrak,OR_Kendrapara
JH_Garhwa,UP_Sonbhadra
TN_Dharmapuri,TN_Kallakurichi
GJ_Banaskantha,GJ_Sabarkantha
OR_Kandhamal,OR_Nayagarh
MZ_Lunglei,MZ_Mamit
GJ_Ahmedabad,GJ_Bhavnagar
MH_Amravati,MP_Betul
HR_Mahendragarh,RJ_Sikar
TN_Kancheepuram,TN_Tiruvannamalai
TN_Namakkal,TN_Tiruchirappalli
UP_Deoria,UP_Mau
MH_Pune,MH_Thane
TN_Pudukkottai,TN_Ramanathapuram
UP_Maharajganj,UP_Siddharthnagar
BR_Rohtas,JH_Palamu
BR_Arwal,BR_Bhojpur
KL_Palakkad,TN_Nilgiris
AP_Vizianagaram,OR_Koraput
HR_Jind,HR_Karnal
CT_Bilaspur,CT_Koriya
TN_Erode,TN_Salem
HR_Ambala,HR_Yamunanagar
MP_Dhar,MP_Jhabua
CT_Balrampur,CT_Jashpur
MP_Narsinghpur,MP_Sagar
MH_Gondia,MP_Balaghat
MP_Bhind,UP_Jalaun
OR_Dhenkanal,OR_Kendujhar
BR_Darbhanga,BR_Samastipur
RJ_Barmer,RJ_Jodhpur
GJ_Valsad,MH_Nashik
JH_Ramgarh,JH_Ranchi
MP_Katni,MP_Umaria
OR_Cuttack,OR_Kendrapara
MH_Aurangabad,MH_Beed
CT_Rajnandgaon,MH_Gadchiroli
WB_Alipurduar,WB_Jalpaiguri
UT_Almora,UT_Pithoragarh
MP_Sidhi,MP_Singrauli
MP_Dindori,MP_Mandla
RJ_Baran,RJ_Jhalawar
KA_Chamarajanagara,TN_Dharmapuri
MP_Khandwa,MP_Khargone
MP_Datia,MP_Shivpuri
TN_Dindigul,TN_Tiruchirappalli
JH_Khunti,JH_Ranchi
MP_Dewas,MP_Sehore
MP_Dewas,MP_Khargone
JK_Bandipora,JK_Srinagar
KA_Chamarajanagara,KA_Mysuru
HR_Panipat,HR_Sonipat
PB_Jalandhar,PB_Moga
GJ_Gandhinagar,GJ_Kheda
RJ_Bharatpur,RJ_Karauli
MP_Chhatarpur,UP_Lalitpur
MP_Dhar,MP_Ujjain
HP_Kullu,HP_Mandi
KA_Dharwad,KA_Haveri
MH_Pune,MH_Solapur
JK_Baramulla,JK_Srinagar
UT_Rudraprayag,UT_Uttarkashi
TR_Gomati,TR_Sipahijala
OR_Angul,OR_Kendujhar
BR_Bhojpur,BR_Saran
TN_Erode,TN_Namakkal
BR_Buxar,BR_Kaimur
JH_Jamtara,WB_Birbhum
MH_Nandurbar,MP_Alirajpur
BR_Begusarai,BR_Munger
UP_Budaun,UP_Moradabad
KA_Hassan,KA_Mandya
CT_Balrampur,JH_Garhwa
CT_Koriya,MP_Anuppur
PB_Gurdaspur,PB_Hoshiarpur
AR_Lohit,AR_Namsai
BR_Bhojpur,UP_Ballia
KA_Shivamogga,KA_Udupi
MH_Buldhana,MH_Jalgaon
PB_Hoshiarpur,PB_Jalandhar
RJ_Bikaner,RJ_Ganganagar
JH_Latehar,JH_Ranchi
UP_Ballia,UP_Mau
AP_Anantapur,KA_Chikkaballapura
MH_Buldhana,MH_Washim
UP_Azamgarh,UP_Mau
UP_Aligarh,UP_Sambhal
MP_Narsinghpur,MP_Seoni
MH_Bhandara,MH_Gadchiroli
HR_Gurugram,HR_Rewari
MP_Ashoknagar,MP_Shivpuri
MP_Mandsaur,RJ_Pratapgarh
DL_Delhi,UP_Baghpat
UP_Amroha,UP_Moradabad
PY_Puducherry,TN_Viluppuram
BR_Lakhisarai,BR_Munger
HR_Mahendragarh,RJ_Alwar
KA_Bidar,MH_Osmanabad
MH_Ahmednagar,MH_Beed
UP_Chandauli,UP_Sonbhadra
CT_Narayanpur,MH_Gadchiroli
MP_Bhopal,MP_Sehore
OR_Kalahandi,OR_Nuapada
MP_Shivpuri,UP_Lalitpur
KA_Koppal,KA_Raichur
HR_Palwal,UP_Aligarh
BR_Jamui,BR_Sheikhpura
WB_Darjeeling,WB_Kalimpong
BR_Nawada,JH_Giridih
MH_Amravati,MH_Nagpur
KL_Alappuzha,KL_Kottayam
MZ_Aizawl,MZ_Kolasib
BR_Kaimur,UP_Ghazipur
MH_Bhandara,MH_Nagpur
HP_Bilaspur,HP_Una
UP_Hathras,UP_Mathura
KA_Ballari,KA_Koppal
TN_Perambalur,TN_Salem
JK_Pulwama,JK_Shopiyan
UP_Pratapgarh,UP_Sultanpur
KL_Kannur,KL_Kasaragod
GJ_Navsari,GJ_Valsad
MP_Sheopur,MP_Shivpuri
TN_Karur,TN_Tiruchirappalli
DN_Daman,GJ_Valsad
BR_Araria,BR_Madhepura
OR_Cuttack,OR_Nayagarh
GJ_Patan,GJ_Surendranagar
OR_Sambalpur,OR_Subarnapur
UP_Hardoi,UP_Lucknow
UP_Bareilly,UP_Pilibhit
JH_Bokaro,JH_Giridih
MP_Chhindwara,MP_Narsinghpur
MP_Jabalpur,MP_Mandla
JK_Budgam,JK_Shopiyan
HP_Shimla,HP_Solan
MP_Alirajpur,MP_Jhabua
RJ_Dausa,RJ_Jaipur
MH_Palghar,MH_Thane
MP_Balaghat,MP_Mandla
BR_Gopalganj,BR_Siwan
KA_Chamarajanagara,KL_Wayanad
MP_Singrauli,UP_Sonbhadra
JH_Bokaro,JH_Hazaribagh
KA_Bagalkote,KA_Gadag
